date,High,Low,Open,Volume,rsi,macd,bollinger_high,bollinger_low,Close
2010-03-10,6.776619423346537,6.708095902317779,6.7270300753669625,596218000,74.8856594079532,0.14783292085649968,6.719864797099044,5.702282238499711,6.757384300231934
2010-03-11,6.777216911315918,6.711699306677684,6.729431678454286,405700400,75.3733143600228,0.1660685768404795,6.79576911711244,5.717682268385608,6.777216911315918
2010-03-12,6.844239697013196,6.78473265037516,6.833419942157783,416323600,76.20287661587903,0.18110067530733254,6.871812894909844,5.72557999792768,6.81027889251709
2010-03-15,6.777217377488597,6.619433325356921,6.773611595683591,493502800,69.84578434927423,0.18419699382586963,6.921276660267578,5.746623234446778,6.727328300476074
2010-03-16,6.761589938943758,6.687356414452742,6.737546844853807,446908000,70.43286018606287,0.18598623156801963,6.969808495165549,5.761355292676249,6.74566125869751
2010-03-17,6.8057703285033595,6.7101986351862095,6.759186476207465,450956800,69.6430065915749,0.1844774724403928,7.008587465836706,5.787403144285975,6.735744476318359
2010-03-18,6.762192026634564,6.6903624800203065,6.735142638972254,342109600,70.22067888012975,0.18246375796089076,7.043567366834879,5.8177010104691975,6.751673221588135
2010-03-19,6.769405087345478,6.648887447418922,6.755880794999445,559445600,64.25763773257242,0.17305272603888344,7.0589969178230465,5.864122865578443,6.6795430183410645
2010-03-22,6.792246439510847,6.616429043072803,6.626046602475909,456419600,67.36634385817229,0.16970099323489052,7.072909186717931,5.923332335117395,6.754678249359131
2010-03-23,6.875795098288545,6.735140729912825,6.781424422038171,602431200,71.25425225932364,0.17379585375924478,7.076109597353371,6.01420131001052,6.8631720542907715
2010-03-24,6.918474083122442,6.837627673672676,6.84153520866519,597780400,72.2504447250219,0.17744513005906182,7.084082121887191,6.092514281234757,6.893528938293457
2010-03-25,6.941617518112264,6.7997608842475,6.9401143727621655,542284400,65.65240640244576,0.1717610264225673,7.068929194862898,6.18175110871071,6.8117828369140625
2010-03-26,6.971069624469759,6.868885447232763,6.8809073983901,640875200,70.22751307802774,0.17553959548859055,7.071063993014057,6.258598854504864,6.939513206481934
2010-03-29,7.0287729209841405,6.961151456521497,7.002626382743066,540744400,71.653051869553,0.1800716995641265,7.088618757479193,6.311370895154475,6.984292507171631
2010-03-30,7.13726732848774,7.040191306062119,7.110819043943348,527310000,74.68438562269489,0.18986555666606275,7.113100881377595,6.3680348684393,7.088278293609619
2010-03-31,7.111120158316953,7.0465033927017835,7.077459507015385,430659600,72.62955653089136,0.19333723303867867,7.11560652033523,6.442678239186255,7.062732219696045
2010-04-01,7.1748346050579865,6.995111287373793,7.135163779454534,603145200,73.524785887318,0.19617955721744007,7.112308379827154,6.521893099130975,7.091885566711426
2010-04-05,7.168225571193622,7.055822723509383,7.062134649805517,684507600,75.74441086101726,0.20221263503048714,7.158013663273478,6.5349138403123375,7.167624473571777
2010-04-06,7.2202153446767,7.12283999103955,7.158905026001432,447017200,76.62368865890048,0.20715205775008538,7.200341731723312,6.554076402966019,7.1991777420043945
2010-04-07,7.270709728724232,7.17273243464571,7.199480873943226,628502000,77.5102127101245,0.21120283513082594,7.250859222383152,6.55639423373257,7.2310380935668945
2010-04-08,7.259286680928872,7.154097050693934,7.226227128714074,572989200,75.61641920996587,0.21041110826602338,7.291281978408963,6.56138311215195,7.211500644683838
2010-04-09,7.269808601229493,7.226830527636271,7.255983357568252,334182800,77.3065824163107,0.21180449098507914,7.337500304763592,6.56412332576009,7.2668023109436035
2010-04-12,7.305271357819089,7.267403016713202,7.279124017049138,333026400,77.75774193377978,0.2116811849380742,7.380922254305027,6.567856422681668,7.281829357147217
2010-04-13,7.297158629828083,7.24636627907257,7.26890784247944,306210800,77.89031577340438,0.20950798240403845,7.413864105459732,6.590785533669907,7.286037921905518
2010-04-14,7.387620237971159,7.335326358078127,7.371691554738598,404076400,80.76471314870636,0.21323350331176538,7.459979074330252,6.608505804209787,7.384013652801514
2010-04-15,7.4843942733300315,7.378603519616243,7.386717934700336,376784800,83.1079686825668,0.22146622077756106,7.516268460183234,6.626750834555535,7.481088638305664
2010-04-16,7.547810973204064,7.349753702886469,7.470571125634402,750545600,78.27564460203598,0.22174849365009575,7.5519707680651695,6.659422016053483,7.435408115386963
2010-04-19,7.450133146172855,7.266201306045196,7.424286753705715,566924400,77.22561018701512,0.21865132670288379,7.56457236647549,6.721415010691258,7.4254889488220215
2010-04-20,7.491005597220147,7.301964863949601,7.469667039104502,738326400,69.66328230354668,0.20778713888185596,7.56353085273557,6.782084009706446,7.350953102111816
2010-04-21,7.821605545485403,7.685759867884849,7.778026361897752,982391200,81.29797810679423,0.23198285548672448,7.667771958289906,6.770590640129283,7.7906494140625
2010-04-22,8.016953610192024,7.699881536750428,7.761192672202737,793424800,84.47539277109628,0.2656773795407883,7.815494534086471,6.73436899511885,8.008538246154785
2010-04-23,8.180145964161287,8.024465764684946,8.05421887942202,796955600,86.01427968087151,0.2995014833207943,7.958733116646041,6.723909438590775,8.139573097229004
2010-04-26,8.188563677832498,8.060232166873854,8.171132652380226,479068800,83.30180030121974,0.3194002815160122,8.070479856380913,6.72817174350312,8.099603652954102
2010-04-27,8.049713380296037,7.829717306389309,8.032582502295647,709343600,69.97206421214622,0.31346535630389116,8.117220339423623,6.770541921013389,7.875399112701416
2010-04-28,7.934306681254186,7.706196145635188,7.911766723530746,758402400,69.2681340583002,0.304188505595107,8.158667917034874,6.806484251239051,7.86217737197876
2010-04-29,8.11463115574628,7.87449869113748,7.904852915177807,558840800,73.80891525192854,0.31033201877415006,8.227046610849547,6.839208147985292,8.073758125305176
2010-04-30,8.13176051137049,7.844142996838848,8.093892173398718,542463600,63.04954414090648,0.2935076355765043,8.246574688736736,6.8951762668449295,7.8468475341796875
2010-05-03,8.050917878354548,7.90064587841194,7.929498564660247,454342000,66.69243688755606,0.28959223337387296,8.287068550049938,6.938413389265857,8.004934310913086
2010-05-04,7.912964662104111,7.716410654552522,7.900943518291655,723819600,57.751426138272834,0.2648353725666217,8.291448554891376,6.991557064157696,7.774414539337158
2010-05-05,7.75819123232496,7.475380762394238,7.604614369927457,883103200,54.96834361757284,0.23597212095959375,8.286832251952518,7.0424270005957,7.69357442855835
2010-05-06,7.761494272349065,5.988297046263176,7.628654925316913,1285860800,46.27250987923775,0.18731765200199924,8.273787519796251,7.074406125681043,7.400844573974609
2010-05-07,7.4104605331245175,6.7685028712328155,7.324506001238278,1676018400,39.15640621646797,0.12215335766805335,8.293436918283764,7.036934461568532,7.0885796546936035
2010-05-10,7.653298646757999,7.469366822464971,7.521060405482423,984306400,52.79748976915837,0.11317308219619449,8.286316848731868,7.079217838310368,7.633462429046631
2010-05-11,7.810783875852721,7.528575385880918,7.568847318345222,848906800,54.33609380292752,0.11091334634438432,8.279390695762125,7.128490373421227,7.70950174331665
2010-05-12,7.908158849950994,7.775019355631481,7.7912473842189645,654379600,57.61184145473446,0.1212328411871848,8.289143653141815,7.168026308787505,7.8769025802612305
2010-05-13,7.964358646445175,7.705892373367204,7.910861778554802,599712400,54.77791260835116,0.11899361832360178,8.291799204937941,7.193741804965013,7.764799118041992
2010-05-14,7.708300851012391,7.4985225552086,7.668629202754127,759362800,51.4600153337598,0.10499887394533758,8.286069503077826,7.218766340962092,7.628356456756592
2010-05-17,7.699281888000123,7.4447223209765845,7.654801476889356,762834800,51.73732190986182,0.09379651741036898,8.27838689665696,7.247937566233665,7.640375137329102
2010-05-18,7.7705093289393465,7.52135965862707,7.723324384097243,782678400,50.29799621642231,0.0794914931008206,8.261986874526398,7.287689686829193,7.584474086761475
2010-05-19,7.601303566187316,7.358766784430189,7.49851831844788,1025726800,47.23916236295748,0.057740014820476304,8.264019444963084,7.252957722166432,7.463655471801758
2010-05-20,7.328714019025051,7.099099586766341,7.269506315907675,1282915200,40.29397489991727,0.014675026176981909,8.272765964547448,7.1579258021914445,7.145684242248535
2010-05-21,7.3482476341018375,6.9530345391030535,6.997213992090183,1223891200,44.1080752692475,-0.008300191045169214,8.224602395751816,7.120405023834366,7.282729625701904
2010-05-24,7.540592459247265,7.401141107331327,7.4317962645588596,754238800,47.616927526988874,-0.015561492703479729,8.164450594959515,7.112213232936604,7.416167736053467
2010-05-25,7.416173129874379,7.127653462730388,7.193471653165396,1048006400,46.52602273046139,-0.024764862020753675,8.139760837701772,7.086352100225475,7.369890213012695
2010-05-26,7.577562627960775,7.32570759265015,7.5159513384974375,850654000,45.712925614555346,-0.0343546835213564,8.113590670874762,7.059957264611077,7.336527347564697
2010-05-27,7.630459792975738,7.486800660503176,7.5315812329547365,666282400,53.065512762378354,-0.019323639486987787,8.041442032933022,7.086153105616783,7.614230155944824
2010-05-28,7.796057872552684,7.614229456151998,7.795757725013164,815614800,55.54275964598247,0.001136133439395337,8.023154208009371,7.091788294966092,7.720321178436279
2010-06-01,7.992609915842775,7.782831718347315,7.804771374282321,876472800,58.201283956387364,0.026622821690254206,7.987806063570628,7.110546320996632,7.839033126831055
2010-06-02,7.958350985383255,7.824008464841935,7.95053671566372,688548000,60.22466339848285,0.05376805103477089,8.016914314392562,7.097277170058732,7.93280553817749
2010-06-03,7.9808901950322895,7.82641133382376,7.969769489019132,650106800,59.40084864716817,0.07243289022748556,8.049323832365218,7.08629609408742,7.907858848571777
2010-06-04,7.871188079134112,7.652695243306717,7.76028844311598,758304400,52.7036464890744,0.06906459297840595,8.060466321978497,7.104335847821307,7.692667007446289
2010-06-07,7.7885436150987895,7.530077263943831,7.762697220743347,886942000,48.56919848088976,0.053603503498973915,8.027021859709787,7.1831022514657485,7.541799068450928
2010-06-08,7.627753554083763,7.382811525530257,7.610922823137552,1000770400,47.287894187158095,0.03701923642967664,8.022542472846343,7.173576501839326,7.493411064147949
2010-06-09,7.570650966892354,7.287840593499407,7.557726968523696,854630000,42.672074654922405,0.008907366572265651,8.017121674760187,7.138964960829412,7.309178352355957
2010-06-10,7.542998506629147,7.27912314796274,7.35846640580988,776356000,49.057872411116556,0.004306461242622461,7.978013084396769,7.143270685210775,7.528873920440674
2010-06-11,7.629556910673878,7.4345051732559,7.46035156489236,545759200,51.44817006212277,0.00784527137751212,7.961192336565493,7.14551533173895,7.619038105010986
2010-06-14,7.788544106752219,7.634066025936664,7.692671842037599,602960400,52.06981423943673,0.012374551035514436,7.962436129864232,7.145653937045559,7.642180442810059
2010-06-15,7.809581157292615,7.678845252339085,7.683052935082734,585074000,56.30297346790789,0.028752408185153122,7.9836854524803655,7.14084433839793,7.80477237701416
2010-06-16,8.0470109686136,7.83302501082348,7.84715040496484,783678000,61.42954595876431,0.059381569852603455,8.05327806224332,7.116002752881191,8.031984329223633
2010-06-17,8.201785883444744,8.099600944830321,8.13266049466447,872855200,64.19404014384727,0.09377805305333098,8.149542718506968,7.09045552673229,8.170829772949219
2010-06-18,8.264902310294405,8.157307459207733,8.182252605038066,784621600,65.46353780998666,0.12493278669039487,8.221955149609173,7.127169758838094,8.236950874328613
2010-06-21,8.385416228945658,8.076459419206364,8.345744607067356,776490400,61.313482545779706,0.13856768590876456,8.265559949703608,7.167265758685676,8.11973762512207
2010-06-22,8.294053778102116,8.159712102730948,8.179547517036305,717262000,63.65484998997059,0.15649408604039383,8.331341224537494,7.182901615275737,8.230339050292969
2010-06-23,8.25468019436202,8.051513330241809,8.252275805287635,768457200,60.565460690355856,0.16185056300254796,8.364718934287762,7.226912859688068,8.143779754638672
2010-06-24,8.210802900155208,8.057526269387866,8.144682987005947,714277200,58.475036580703275,0.15947994781403452,8.374089968200622,7.292346656326354,8.084575653076172
2010-06-25,8.12274243002551,7.988700142152456,8.116431309756365,549942400,56.04277580157861,0.15029078175366717,8.389919519297406,7.316638946660236,8.015448570251465
2010-06-28,8.107120596226054,7.949936349729145,8.02236661938522,584948000,57.37126781388102,0.14521504325008294,8.410913429552455,7.329967059796911,8.063541412353516
2010-06-29,7.9460267434689635,7.6427798718246205,7.937911525833775,1133344800,46.01781228014175,0.11050173320815038,8.408962603384783,7.317912701790998,7.698981285095215
2010-06-30,7.753080317798798,7.513849872118939,7.71521196818475,739452000,42.549184966816355,0.0709212320864836,8.404875312141108,7.284672608085943,7.5595316886901855
2010-07-01,7.657808780500705,7.3097812814013805,7.6427813398947135,1022896000,40.393818723933215,0.031790281685667665,8.405349268759375,7.240199361001368,7.467865943908691
2010-07-02,7.541498860608486,7.30917905320107,7.528273910935217,693842800,39.31102528542914,-0.0029222634692995797,8.415408246918947,7.20303195197937,7.4215826988220215
2010-07-06,7.597696286333978,7.398136783118237,7.543599130384268,615235600,41.17449276967014,-0.02603390333292399,8.418779300366797,7.192718101824365,7.4723711013793945
2010-07-07,7.777121852321476,7.506033313692744,7.528272315009952,654556000,50.83365350264476,-0.019773847604996675,8.416196314119789,7.223371537900475,7.774115562438965
2010-07-08,7.901244460083455,7.660510176774704,7.888621415151451,738144400,50.3195994539666,-0.016034506418752592,8.392029938547157,7.292288413198449,7.756683349609375
2010-07-09,7.811082656680557,7.668625766442786,7.720619493790889,433322400,51.706955687100056,-0.00925379498681611,8.38715915362602,7.324538615539017,7.80266809463501
2010-07-12,7.869688229147281,7.659609885937843,7.76990845961929,562878400,49.442623939366364,-0.009422004854202193,8.384961654879364,7.338096425793854,7.732641220092773
2010-07-13,7.705893333059973,7.406253053161084,7.70348974561194,1190924000,44.498055692970134,-0.02260858182672809,8.38844056922237,7.327163879096113,7.567644119262695
2010-07-14,7.687861836142792,7.483493464964253,7.494915122030754,812047600,45.49252725535266,-0.03045256930544671,8.389863011663541,7.3048237349337475,7.595595359802246
2010-07-15,7.7230239827115685,7.432400173811457,7.460350805254527,824866000,44.315600013061704,-0.03931995902172147,8.373236216968648,7.273964605861552,7.557125091552734
2010-07-16,7.6629155557454816,7.465760405597125,7.609118537293417,1039858400,42.86931609085013,-0.04953536630726685,8.33209063702159,7.24908130473561,7.510540962219238
2010-07-19,7.5099388850344,7.200982056100408,7.5099388850344,1024478000,39.04460635172732,-0.06733164122377122,8.276591090483675,7.218956299500454,7.3807053565979
2010-07-20,7.6007042409541175,7.213306105690652,7.3001626938574615,1074950800,46.54630053412839,-0.0653789943889338,8.225530973766082,7.215077575351961,7.570349216461182
2010-07-21,7.968865997608312,7.633762632394332,7.967062705455059,1185671200,49.06056250812546,-0.05747011759833942,8.139179746009695,7.242492397926463,7.640974998474121
2010-07-22,7.81408851872832,7.673133964139683,7.744362813940775,645318800,53.818907107211984,-0.039158673559644974,8.073441311815927,7.2723164110386875,7.784635543823242
2010-07-23,7.825509090940405,7.7022865157111395,7.726630562271719,533388800,54.6960507752607,-0.022160197553390937,8.019398767699203,7.299129884491959,7.81228494644165
2010-07-26,7.8170941465293335,7.745265000473628,7.814088658981669,420551600,53.90506776624581,-0.010172044207579667,7.975793767663663,7.320435022619541,7.792449951171875
2010-07-27,7.958348587922976,7.823104862884662,7.840235740073071,584771600,58.59495833009654,0.010844218975678999,7.940694979584685,7.342850657546053,7.936709880828857
2010-07-28,7.994112569251192,7.821601622198859,7.924386873525512,519985200,54.6991689145144,0.019706103270707764,7.959754014419643,7.338187431884679,7.842939376831055
2010-07-29,7.893731994964739,7.696877778997351,7.835427142180712,643806800,51.34129343007051,0.019591861750896555,7.970213161145349,7.347503723467689,7.757286071777344
2010-07-30,7.805071546066633,7.660811365931196,7.690566091440783,448210000,50.33708940509454,0.01721722159863681,7.972045461785473,7.372028739798389,7.731439113616943
2010-08-02,7.89193022764188,7.802670039971331,7.827314239848939,428055600,55.365911837274865,0.026189134992582908,7.982999061234409,7.405885912291591,7.869690418243408
2010-08-03,7.912064021917111,7.796656526608295,7.844442568030426,417653600,55.45031064263517,0.033111559063264906,7.993920715938287,7.434936372150703,7.872092247009277
2010-08-04,7.942720494582478,7.823406247656137,7.89944307798924,420375200,56.61124067503013,0.0406752592488564,8.011416202016846,7.43039440589331,7.903650760650635
2010-08-05,7.909665217688438,7.830622062412122,7.866086029350152,289097200,54.738827184058984,0.043069188496775546,8.023291915670534,7.429368835672239,7.865184783935547
2010-08-06,7.858868982502859,7.742858783577111,7.807475553503474,444897600,52.39115772448039,0.04059364108134478,8.024787131634337,7.429286106738466,7.816792964935303
2010-08-09,7.878708298703303,7.801168296880762,7.858571123554199,303128000,54.555274074416744,0.04217160266069264,8.037662901316988,7.429814849461209,7.8666863441467285
2010-08-10,7.8276132697329714,7.740454938778641,7.809580345563108,451920000,51.0337267126818,0.03731692750508575,8.040324295115878,7.450024663853237,7.796356201171875
2010-08-11,7.6845581083856125,7.507839399177801,7.675842593097323,620054400,40.061423882064744,0.01098355903879078,8.045968713492309,7.436746654778565,7.519259452819824
2010-08-12,7.606711996056123,7.3969338586776505,7.414064730042753,534920400,42.376548726311476,-0.005937575059952849,8.045273908418913,7.438463083463411,7.567341327667236
2010-08-13,7.570046571382486,7.486195498579526,7.563134353222097,354869200,39.60648296926508,-0.025576373330965296,8.047895100094594,7.43343744041749,7.486496448516846
2010-08-16,7.5138467315437145,7.411961925722335,7.440814601013308,318430000,38.14890738063578,-0.04417171116442553,8.037366082003832,7.450157712170362,7.442617893218994
2010-08-17,7.6526987505378585,7.48950357791225,7.515951869572193,422640400,44.65438888093282,-0.047856068267659424,8.037203961564598,7.450560349272194,7.572754383087158
2010-08-18,7.653900506030333,7.561032938381428,7.584475743464407,339696000,46.20239231548326,-0.0475601097643219,8.038299590457159,7.445948570858758,7.605813503265381
2010-08-19,7.618132383589788,7.473872253972676,7.598897271623216,426706000,42.49058263405649,-0.05443448311304255,8.040456528888956,7.416321806682334,7.509937286376953
2010-08-20,7.631361592856917,7.483494765962736,7.495216572603802,384230000,42.21601426664693,-0.059775000949341184,8.037263871390488,7.388558958809708,7.502729892730713
2010-08-23,7.573657259495629,7.37079201328314,7.567346135256802,414041600,37.98349914412751,-0.07248437852307887,8.04408030751279,7.341229627103298,7.3873209953308105
2010-08-24,7.303167883920526,7.1724327713772915,7.293250977628459,602565600,32.60250552717655,-0.09568912836507248,8.047179610468907,7.265549557469325,7.210902214050293
2010-08-25,7.332920836400957,7.1288526709759665,7.154097960734398,596867600,37.416993345677795,-0.10568262784645643,8.039386263526234,7.2190350144736435,7.29986047744751
2010-08-26,7.3858158731274886,7.221419334411621,7.376799411512367,466505200,35.04007804694669,-0.11856534537067276,8.044402140872455,7.160432463390851,7.221419334411621
2010-08-27,7.291447405500694,7.079564930127133,7.265601013026418,548391200,37.24434782609563,-0.1240947183836214,8.04048522548139,7.1173748151832825,7.261693477630615
2010-08-30,7.385813735473494,7.233438387146031,7.235842776214168,383289200,38.71482907299948,-0.12490317386258809,8.00773326437427,7.0919714780573715,7.288137435913086
2010-08-31,7.350054559190315,7.22352630886802,7.268607028927859,420786800,39.75186063354246,-0.12267426865658049,7.966034071944152,7.077078968979921,7.306175231933594
2010-09-01,7.557423568548776,7.4017433689208385,7.4375074571345205,697037600,50.59681147020383,-0.10219649903127959,7.911101144145788,7.093993097950158,7.523462772369385
2010-09-02,7.578763961791992,7.470568821083582,7.551414427236248,415427600,52.91959363500936,-0.08057653906855577,7.863667962752936,7.112784197128657,7.578763961791992
2010-09-03,7.777420737629501,7.648789110093242,7.666521081309059,520788800,60.15586485920568,-0.04689625205509085,7.855080686482352,7.117404235926705,7.777120590209961
2010-09-07,7.799964252574512,7.701386656177813,7.713107657825365,342557600,58.74172634935328,-0.02227548727022821,7.82772025752224,7.132923177002296,7.748271465301514
2010-09-08,7.946029223588475,7.787041691760453,7.807479013437791,526551200,63.641756086132965,0.009519396331453933,7.854562617668165,7.116630171409593,7.901849746704102
2010-09-09,8.010040929776665,7.901846597677974,7.9655613230368285,438575200,63.777644752232085,0.034680782265574805,7.917041512906785,7.092860773622757,7.9063544273376465
2010-09-10,7.9493353304804835,7.856166796494637,7.9099638342764775,387542400,64.10547054312829,0.054814285057231515,7.971531239008134,7.073294505620772,7.916575908660889
2010-09-13,8.06293921030116,7.987203314791627,7.989005805189253,388780000,67.48763601764618,0.07866655153821434,8.048567149359558,7.050176146309997,8.02567195892334
2010-09-14,8.08968179234187,7.979984349833283,8.000721804306005,408150400,68.38882390049751,0.0989027651110268,8.122781741544529,7.03733197458096,8.05632209777832
2010-09-15,8.126049243239468,8.04971068651482,8.059629193511727,429368800,70.26856127008634,0.11880886048156292,8.199179557371284,7.015782686662529,8.12123966217041
2010-09-16,8.315089684782452,8.099601498806301,8.121842101010902,652103200,74.97901844629487,0.14827492255604913,8.309436538279439,6.97615277522764,8.312084197998047
2010-09-17,8.353861114907481,8.225229474471082,8.34574589830117,634477200,72.6370842825466,0.16679428990807743,8.398878377513826,6.963319307727874,8.276021003723145
2010-09-20,8.528777820019922,8.290447866331988,8.297360086646071,658677600,77.57755183985905,0.19824729804712238,8.529581574969262,6.933567924923926,8.512248039245605
2010-09-21,8.636069797476551,8.499022788865977,8.53118110120807,668074400,77.873107144817,0.2219252589210594,8.641334467656918,6.935930508844546,8.528475761413574
2010-09-22,8.655007353041107,8.48760525892754,8.496621724215593,585289600,79.96907825993317,0.2474895909747339,8.747862509847009,6.973121758341469,8.64809513092041
2010-09-23,8.798663504547225,8.595497370856679,8.605415078041764,786116800,80.55221166308185,0.267503023346201,8.846621309943025,7.012702430062467,8.683255195617676
2010-09-24,8.821808361071092,8.732247213359502,8.77883108027528,649488000,82.17625385017261,0.28828627746509383,8.936573677356304,7.07915236443752,8.785442352294922
2010-09-27,8.857870070312867,8.746069142874413,8.835330117344405,482834800,79.72983554038174,0.29850285624428885,8.998444056756354,7.16617033457055,8.750576972961426
2010-09-28,8.768907490565432,8.264899811358372,8.768907490565432,1035042400,71.26128011846252,0.29279619027678194,9.01701287515149,7.280921943116333,8.621341705322266
2010-09-29,8.710002389877694,8.595496144771197,8.632462430836583,469644000,71.64596402706384,0.28621122589467696,9.016311620591035,7.414672685744415,8.636670112609863
2010-09-30,8.715714449211912,8.452740320184542,8.685660377684977,673391600,64.9960364078984,0.2691116587886544,9.010668613890774,7.520757005234591,8.527875900268555
2010-10-01,8.612930133411588,8.455746721568241,8.60000693620894,448142800,62.8611182031113,0.24969895806414932,8.991321678826589,7.63131859712861,8.490910530090332
2010-10-04,8.502325894590298,8.348148055763069,8.463256176987072,435302000,56.55049347180516,0.22234143641144577,8.975651355287738,7.706706480481916,8.374296188354492
2010-10-05,8.699182790510728,8.469869346279744,8.475280025474266,501967200,66.23945113377525,0.22306790597888515,8.977008022400957,7.798908267882246,8.683856010437012
2010-10-06,8.775523019559895,8.57325809932251,8.70339291556123,670868800,66.43512984549224,0.2216944763729085,8.98591241785087,7.868955994166953,8.691370964050293
2010-10-07,8.730139569580318,8.622846483172404,8.72593188741269,408399600,66.46020969262649,0.2181638110521007,8.98194278275829,7.951517309786267,8.69227123260498
2010-10-08,8.85095782506573,8.715714897504975,8.767106728458026,658403200,70.3263055508529,0.2245392723473678,8.98608176467341,8.039524199987236,8.838034629821777
2010-10-11,8.933305756535487,8.853963299841663,8.858170982039061,427753200,71.27471278949568,0.23006810505250996,8.997839488633282,8.11287961994826,8.876803398132324
2010-10-12,9.00122854632879,8.790547508967652,8.878306128491937,558544000,73.52145313590893,0.239401967670819,9.016336654475449,8.185987831303361,8.972375869750977
2010-10-13,9.075161251530611,9.01024433337382,9.02226628211889,630092400,74.59800977351713,0.24782260502387743,9.037762596128879,8.254484222413602,9.020462989807129
2010-10-14,9.090490846986443,9.028278452260666,9.06704884427824,435296400,76.02195229999636,0.2567985066426992,9.089430045388069,8.280176640250358,9.08568286895752
2010-10-15,9.46706566860752,9.163818906211333,9.23985570734505,922194000,82.1827860944248,0.2907047684502082,9.230026367488843,8.257903358158128,9.459251403808594
2010-10-18,9.587283259481119,9.445728438738355,9.571355382806335,1093010800,83.38833394430486,0.3217725846809607,9.385176957309941,8.207250963985224,9.557229995727539
2010-10-19,9.430103386079008,9.016858819007325,9.118441905497201,1232784000,70.06200776146464,0.32204417194621726,9.449373736932735,8.22035377924158,9.301471710205078
2010-10-20,9.444526276017996,9.22272696110659,9.286741825577282,721624400,70.6786508159102,0.321080040660755,9.51371287896808,8.224477581236998,9.332724571228027
2010-10-21,9.45925149993634,9.220621490229666,9.38772252650086,551460000,69.1880078779255,0.31424411768668215,9.565135012171314,8.23496684024568,9.302369117736816
2010-10-22,9.318002709360043,9.205600653962481,9.288849873309722,372778000,66.13932500146925,0.30039281288220643,9.601679036229696,8.243954947382365,9.240763664245605
2010-10-25,9.364884746098276,9.269913740838552,9.289449812472059,392462000,67.18016877436501,0.28940174934859364,9.640680940902776,8.258088914596492,9.281935691833496
